classification	timestamp	text	tweet_id	tweeter_id
1	Sat Feb 25 03:30:49 +0000 2017	threatmeter: CVE-2017-5669 The do_shmat function in ipc/shm.c in the Linux kernel through 4.9.12 does not restrict… https://t.co/schGIgjBE1	835331187686113280	43
0	Sat Feb 25 22:30:21 +0000 2017	Joomla AJAX Search For K2 2.2 SQL Injection https://t.co/NYnuQbE6O9	835617959141867522	79
0	Sat Feb 25 16:47:28 +0000 2017	Joomla Community Quiz 4.3.5 SQL Injection https://t.co/wNTNNIzOhs	835531670912659464	79
0	Sat Feb 25 22:45:06 +0000 2017	#Joomla com_wisroyq Component - 'Pid' Parameter #Sql #Injection Vulnerability https://t.co/0obWDuURi9 #CXSECurity	835621671012704256	25
0	Sat Feb 25 17:00:09 +0000 2017	#Joomla AJAX Search For K2 2.2 #SQL #Injection https://t.co/dWwCneblDd #PacketStorm	835534861792231424	25
0	Sat Feb 25 07:00:08 +0000 2017	#Joomla J-BusinessDirectory 4.6.8 #SQL #Injection https://t.co/iwIJbCqvNW #CXSECurity	835383865770303488	25
0	Sat Feb 25 14:45:06 +0000 2017	[webapps] - #Joomla! Component Intranet Attendance Track 2.6.5 - #SQL #Injection https://t.co/ed5IvWKyjE #ExploitDB	835500878261956608	25
1	Sat Feb 25 15:08:03 +0000 2017	#security #news : A wave of ransom attacks is targeting MySQL Databases worldwide https://t.co/OTOzTY6Vx5	835506653059502080	61
0	Sat Feb 25 22:30:21 +0000 2017	Joomla com_civicrm Component 'id' Parameter Sql Injection Vulnerability https://t.co/p933UP8jWr	835617962254032897	79
1	Sat Feb 25 15:03:34 +0000 2017	@TheHackersNews @HackRead A wave of ransom attacks is targeting MySQL Databases worldwide https://t.co/eq3Q5SmPZ2 #securityaffairs	835505523948720129	30
0	Sat Feb 25 17:18:03 +0000 2017	[INDEX] Joomla com_redshop 1.4&amp;1.5 - SQL Injection Vulnerability https://t.co/RGscUV4KyO	835539368706093056	10
1	Sat Feb 25 15:08:59 +0000 2017	A wave of ransom attacks is targeting MySQL Databases worldwide https://t.co/ZS712BAvn5	835506886459932672	30
0	Sat Feb 25 16:22:14 +0000 2017	#vulnerability #security : Joomla GPS Tools 4.0.1 SQL Injection https://t.co/HGrmHq276G	835525318941212676	61
0	Sat Feb 25 17:30:07 +0000 2017	#Joomla Intranet Attendance Track 2.6.5 #SQL #Injection https://t.co/nSTRPbbBkq #PacketStorm	835542406363697153	25
0	Sat Feb 25 16:22:23 +0000 2017	#vulnerability #security : Joomla Community Quiz 4.3.5 SQL Injection https://t.co/16TU8HzwYG	835525357939863553	61
0	Sun Feb 26 12:31:00 +0000 2017	Google’s Stewardship of GNU/Linux (Android, Chromebooks and More) in Doubt After Company Resorts to Patent ‘First … https://t.co/O9MZYqu6TO	835829515691638785	79
0	Sun Feb 26 23:11:11 +0000 2017	#cyber #infosec Joomla com_fsf Component 'catid' Parameter Sql Injection Vulnerability https://t.co/Wv1YLp1idh	835990622712573952	61
0	Sun Feb 26 13:05:53 +0000 2017	The latest #Linux Webserver #Security! https://t.co/rizpfamj8l Thanks to @wpverse #wordpress #fix	835838297264041985	73
1	Sun Feb 26 23:56:08 +0000 2017	#0daytoday #Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free PoC Exploit [dos #exploits  #0day #Exploit] https://t.co/chP7A1XWQh	836001934486171652	79
1	Sun Feb 26 18:20:09 +0000 2017	Local root exploit for the double-free in the Linux kernel DCCP implementation (CVE-2017-6074)… https://t.co/wvSFGXiXpD	835917385202794501	58
1	Sun Feb 26 14:08:05 +0000 2017	A wave of ransom attacks is targeting MySQL Databases worldwide https://t.co/ZS712BAvn5 #securityaffairs #MySQL #ransom #cybercrime	835506603759702016	30
0	Sun Feb 26 22:31:10 +0000 2017	Peruse: A Comic Book Reader for Linux Desktops - Peruse is an Open Source comic book reader developed by the KD... https://t.co/y26pc4ieuV	835980555749580800	46
1	Sun Feb 26 18:10:36 +0000 2017	CVE-2017-6074 - a new 11-year old Linux Kernel flaw discovered https://t.co/QzMeOt7flh	834520724190662656	30
1	Sun Feb 26 22:57:18 +0000 2017	#vulnerability #security : [dos] - Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free PoC https://t.co/lVvEnlXvyY	835987131868794880	61
0	Sun Feb 26 01:21:03 +0000 2017	Joomla Community Quiz 4.3.5 SQL Injection https://t.co/bI1cOMp4Yd	835660918423900161	20
1	Sun Feb 26 22:57:36 +0000 2017	A wave of ransom attacks is targeting MySQL Databases worldwide https://t.co/ZS712BAvn5 #securityaffairs #MySQL #ransom #cybercrime	835506603759702016	30
0	Sun Feb 26 00:25:07 +0000 2017	Joomla GPS Tools 4.0.1 SQL Injection https://t.co/aTaJjh7p73	835646842058620928	20
0	Sun Feb 26 23:11:12 +0000 2017	#cyber #infosec Joomla com_remository Component 'id' Parameter Sql Injection Vulnerability https://t.co/VchjF09EVO	835990626785165312	61
1	Sun Feb 26 13:11:23 +0000 2017	#security #hacking Kernel Exploits – A bunch of proof-of-concept exploits for the Linux kernel. https://t.co/DYbi6uns3Y	835839681828950016	61
1	Sun Feb 26 07:15:29 +0000 2017	threatmeter: CVE-2016-9956 (debian_linux, fedora, flightgear) https://t.co/jMO0VTddCj	835750115998580738	43
0	Sun Feb 26 23:06:07 +0000 2017	Joomla com_fsf Component 'catid' Parameter Sql Injection Vulnerability https://t.co/dPZQDXjTeV	835989349766291457	20
0	Sun Feb 26 23:32:48 +0000 2017	Joomla com_remository Component 'id' Parameter Sql Injection Vulnerability https://t.co/UjmbDNYPyv	835996064717107200	79
1	Mon Feb 27 19:10:51 +0000 2017	Hackers now hit MySQL databases with ransomware https://t.co/HbGWNI4Ys2	836292530996150273	34
0	Mon Feb 27 20:31:21 +0000 2017	Stacer - A Linux System Optimizer You've Been Waiting For -  FOSSmint: Stacer is one such app created to better... https://t.co/QLTC3KeAPs	836312787764772864	46
0	Mon Feb 27 14:05:40 +0000 2017	threatmeter: #0daytoday #Joomla My MSG 3.2.1 Component - SQL Injection Vulnerability [webapps #exploits #Vulnerabi… https://t.co/onWdzm288f	836215730525859840	43
0	Mon Feb 27 14:05:41 +0000 2017	threatmeter: #0daytoday #Joomla Appointments for JomSocial 3.8.1 Component - SQL Injection Vulnerability [#0day #E… https://t.co/lsINl43U4T	836215732027392001	43
1	Mon Feb 27 19:12:40 +0000 2017	#cybersecurity News in brief: D-Link vulnerabilities; SHA-1 woe; MySQL hacks https://t.co/HMq56FV1wN #infosec	836292986187083776	33
1	Mon Feb 27 19:12:43 +0000 2017	News in brief: D-Link vulnerabilities; SHA-1 woe; MySQL hacks: Your daily round-up of some of the other… https://t.co/KIaRuhZdX0 #infosec	836292999806136326	48
1	Mon Feb 27 22:17:39 +0000 2017	Oracle Mysql Schema Remote Code Execution Vulnerability https://t.co/MwLZmGUvSt Oracle Mysql is prone to a remote code-execution vulnerabi…	836339540734406656	15
1	Mon Feb 27 11:35:53 +0000 2017	threatmeter: Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free PoC https://t.co/A4PBXVnKBX	836178033405005824	43
1	Mon Feb 27 16:43:19 +0000 2017	#vulnerability #security : Linux Kernel 4.4.0 Ubuntu DCCP Double-Free Privilege Escalation https://t.co/cosQ9LZebf	836255403252011009	61
0	Mon Feb 27 08:30:07 +0000 2017	#Joomla com_rsgallery2 v1.6 - #SQL #Injection Vulnerability https://t.co/vW4xQ77Cq0 #VulnLab	836131285940613125	25
0	Mon Feb 27 08:01:17 +0000 2017	Joomla com_rsgallery2 v1.6 - SQL Injection Vulnerability https://t.co/dHAnSM6Sqf	836124028070940672	79
0	Mon Feb 27 16:45:14 +0000 2017	threatmeter: Joomla Appointments For JomSocial 3.8.1 SQL Injection https://t.co/Z34BESmCm9	836255886674886657	43
1	Mon Feb 27 22:17:30 +0000 2017	Oracle Interaction Center Intelligence 12.1.1 Remote Code Execution Vulnerability https://t.co/Vk790BHTbR   Oracle Interaction Center Inte…	836339504080384000	15
1	Mon Feb 27 19:40:39 +0000 2017	threatmeter: OracleVM 3.3 : Unbreakable / etc (OVMSA-2017-0045) https://t.co/shSbVz3Mo2	836300031787413510	43
0	Mon Feb 27 11:38:21 +0000 2017	[webapps] - Joomla! Component Gnosis 1.1.2 - 'id' Parameter SQL Injection https://t.co/rqBwSOO1qD	836178654224924672	79
1	Mon Feb 27 16:43:18 +0000 2017	Linux Kernel 4.4.0 Ubuntu DCCP Double-Free Crash https://t.co/Yi0CAznQHb	836255397350621186	79
1	Mon Feb 27 14:12:46 +0000 2017	Cyber extortionists hold MySQL databases for ransom: Ransomware has become cyber crooks’ favorite attack… https://t.co/QqCf88pZNI #infosec	836217515130880000	48
0	Mon Feb 27 14:02:29 +0000 2017	#vulnerability #security : [webapps] - Joomla! Component OneVote! 1.0 - SQL Injection https://t.co/H28F0MQ1tJ	836214927400525825	61
0	Mon Feb 27 13:15:07 +0000 2017	[webapps] - #Joomla! Component Gnosis 1.1.2 - 'id' Parameter #SQL #Injection https://t.co/Z1aY7aIN8n #ExploitDB	836203007578521600	25
0	Mon Feb 27 16:43:16 +0000 2017	Joomla My MSG 3.2.1 SQL Injection https://t.co/priiwD3uDO	836255390434209794	79
0	Mon Feb 27 20:05:24 +0000 2017	threatmeter: W3C High Resolution Time API Javascript privilege escalation https://t.co/CtXcfeuSsa	836306257376129024	43
0	Mon Feb 27 14:05:40 +0000 2017	threatmeter: #0daytoday #Joomla Spinner 360 1.3.0 Component - SQL Injection Vulnerability [webapps #exploits #Vuln… https://t.co/uXCNBHiVmp	836215729091399680	43
0	Mon Feb 27 13:05:40 +0000 2017	The latest #Linux Webserver #Security! https://t.co/eRHOKEsB40 Thanks to @SandroKeil @priyanshu_itech #wordpress #infosec	836200627369885696	73
1	Mon Feb 27 08:17:27 +0000 2017	Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free Privilege Escalation https://t.co/3BfRDTm4ys	836128097485344768	79
0	Mon Feb 27 14:05:42 +0000 2017	threatmeter: #0daytoday #Joomla OneVote! 1.0 Component - SQL Injection Vulnerability [webapps #exploits #Vulnerabi… https://t.co/oXvNlIHyj2	836215735097651200	43
0	Mon Feb 27 16:43:14 +0000 2017	Joomla JomSocial SQL Injection https://t.co/rVgOLuHYej	836255383677190144	79
0	Mon Feb 27 01:05:43 +0000 2017	The latest #Linux Webserver #Security! https://t.co/si6pt9QNnx Thanks to @nextweblinkcom @EdgarUlloa @srita_karen #wordpress #infosec	836019447177572356	73
1	Mon Feb 27 00:15:29 +0000 2017	threatmeter: #0daytoday #Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free PoC Exploit [dos #exploits  #0day #Exploit] https://t.co/JybzzejMuL	836006806711373824	43
0	Mon Feb 27 18:54:59 +0000 2017	[DB] NextGEN Gallery &lt;= 2.1.77 - Unauthenticated SQL Injection https://t.co/lZOBRdyKfQ	836288536752054273	50
0	Mon Feb 27 16:43:17 +0000 2017	#vulnerability #security : Joomla Appointments For JomSocial 3.8.1 SQL Injection https://t.co/vth1MfAQI9	836255395073167360	61
1	Mon Feb 27 00:21:37 +0000 2017	#0daytoday #Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free Privilege Escalation Exploit [#0day #Exploit] https://t.co/KCIqXdzIr5	836008348017315840	0
0	Mon Feb 27 14:00:44 +0000 2017	#0daytoday #Joomla Gnosis 1.1.2 Component - id Parameter SQL Injection Vulnerability [#0day #Exploit] https://t.co/xlxvqptkDD	836214487669702656	79
0	Mon Feb 27 11:38:20 +0000 2017	[webapps] - Joomla! Component Appointments for JomSocial 3.8.1 - SQL Injection https://t.co/mENRzeEdNS	836178651481780224	79
0	Mon Feb 27 14:05:40 +0000 2017	threatmeter: #0daytoday #Joomla JomSocial Component - SQL Injection Vulnerability  [webapps #exploits #Vulnerabili… https://t.co/tGiCtF2AEU	836215727006830592	43
0	Mon Feb 27 14:00:43 +0000 2017	#0daytoday #Joomla My MSG 3.2.1 Component - SQL Injection Vulnerability [webapps #exploits #Vulnerability #0day #E… https://t.co/ZuP96FBLX2	836214484263927809	79
1	Mon Feb 27 14:35:14 +0000 2017	threatmeter: #0daytoday #Linux/x86_64 - Random Listener Shellcode (54 bytes)  [shellcode  #0day #Exploit] https://t.co/V3n6PqZqfk	836223170420015104	43
1	Mon Feb 27 18:46:16 +0000 2017	#cyber #infosec Linux Kernel 4.4.0 Ubuntu DCCP Double-Free Crash https://t.co/1IiF9C8EmW	836286344007647234	61
0	Mon Feb 27 19:35:13 +0000 2017	Oracle Linux 5 / 6 : Unbreakable Enterprise kernel (ELSA-2017-3522) https://t.co/bY9anj7tyS	836298662846349314	79
1	Mon Feb 27 22:32:25 +0000 2017	Oracle Database Server 12.1.0.2 OJVM Remote Code Execution Vulnerability https://t.co/tbMOn7FMJ4 Oracle Database Server is prone to a remo…	836343257256898562	15
1	Mon Feb 27 22:17:36 +0000 2017	Adobe Flash Player 23.0.0.162 Linux Denial Of Service Execute Code Overflow Memory corruption Vulnerability https://t.co/LTEWV5f5YM Adobe …	836339528495398913	15
1	Mon Feb 27 19:35:14 +0000 2017	OracleVM 3.2 : Unbreakable / etc (OVMSA-2017-0046) https://t.co/nhdCEHR3AX	836298668869312513	79
0	Mon Feb 27 11:40:30 +0000 2017	threatmeter: [webapps] - Joomla! Component OneVote! 1.0 - SQL Injection https://t.co/QTe6IN5IOl	836179196414144512	43
1	Mon Feb 27 23:06:21 +0000 2017	Oracle Peoplesoft Enterprise Peopletools 8.54 PeopleSoft Remote Code Execution Vulnerability https://t.co/kVnR3kpCan	836351795387633664	79
1	Mon Feb 27 11:35:52 +0000 2017	threatmeter: Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free Privilege Escalation https://t.co/oggSmQsB25	836178031651749889	43
1	Mon Feb 27 16:45:07 +0000 2017	#Linux Kernel 4.4.0 #Ubuntu DCCP Double-Free #Crash https://t.co/ZVohsbn1MQ #PacketStorm	836255854705819648	25
1	Mon Feb 27 23:10:42 +0000 2017	threatmeter: Oracle Flexcube Enterprise Limits And Collateral Management Remote Code Execution Vulnerability https://t.co/rtdCanyCNz	836352889048170496	43
0	Tue Feb 28 14:21:46 +0000 2017	Vigilnce - Joomla com_blog_calendar: SQL injection https://t.co/tSCZ6Yrckq	836582169665503233	79
1	Tue Feb 28 17:43:54 +0000 2017	Vuln: Linux Kernel CVE-2017-6074 Local Denial of Service Vulnerability: Linux Kernel CVE-2017-6074 Local… https://t.co/YCgDIlqFoG #infosec	836633036657680389	48
0	Tue Feb 28 22:31:24 +0000 2017	Care About Big Data Analytics? Better Pay Attention To Splunk and Elastic Stack https://t.co/CxumHjUgbf	836705389907443712	46
0	Tue Feb 28 09:30:07 +0000 2017	#Joomla Community Surveys 4.3 #SQL #Injection https://t.co/tUruTBKBTw #CXSECurity	836508774131105792	25
0	Tue Feb 28 13:45:01 +0000 2017	China Mobile says the advantages of Linux come down to cost and control; via @SwapnilBhartiya:… https://t.co/6dqqdvoLZj	836572919920803840	55
1	Tue Feb 28 22:29:13 +0000 2017	F5 Networks BIG-IP : Apache Tomcat vulnerability (K50116122) https://t.co/Ah72cxAyQ3	836704839887368193	79
0	Tue Feb 28 03:30:57 +0000 2017	How to install Arch Linux on VirtualBox - Installing Arch is (virtually) easy. https://t.co/87mimumilj	836418382941548550	46
1	Tue Feb 28 06:08:25 +0000 2017	#vulnerability #security : Vuln: Linux Kernel CVE-2015-8963 Use After Free Remote Code Execution Vulnerability https://t.co/MeWZOPIl7d	836458010721550337	61
0	Tue Feb 28 13:06:11 +0000 2017	The latest #Linux Webserver #Security! https://t.co/NGg27FZ4Rr Thanks to @centminmod #wordpress #security	836563146668195850	73
0	Tue Feb 28 20:04:13 +0000 2017	RT @OracleHCM: What does #AI have to do w/ #HR? Do you think HR needs to improve on their personal touch? via @ReggieBradford… 	836668350583316480	47
0	Tue Feb 28 11:34:23 +0000 2017	Kama Click Counter Plugin up to 3.4.8 on WordPress wp-admin/admin.php order_by/order sql injection https://t.co/QVM1Hu7PHl	836540045129564160	79
1	Tue Feb 28 15:45:06 +0000 2017	821,000 user records exposed due to misconfigured MongoDB for smart stuffed toys https://t.co/iiAsXx6VSE #NetworkWorld	836603141176999937	25
0	Tue Feb 28 19:26:06 +0000 2017	Vuln: Sage XRT Treasury CVE-2017-3183 SQL Injection Vulnerability https://t.co/6vchyjx4hU	836658754942750721	20
1	Tue Feb 28 22:39:47 +0000 2017	threatmeter: SUSE SLED12 / SLES12 Security Update : xen (SUSE-SU-2017:0570-1) https://t.co/OhMYJ0Igul	836707497415229441	43
1	Tue Feb 28 14:17:03 +0000 2017	Red Hat Security Advisory 2017-0340-01 https://t.co/HuGdOMW01G #advisory	836580982757154816	71
0	Tue Feb 28 14:24:11 +0000 2017	#0daytoday #Blizard BB 1.7 (privtmsg) MD5 Hash Retrieve Blind sql injection Exploit [#0day #Exploit] https://t.co/PQ8tdetNrf	836582775020896256	0
1	Tue Feb 28 06:22:16 +0000 2017	Vuln: Linux Kernel CVE-2015-8963 Use After Free Remote Code Execution Vulnerability https://t.co/xeDmSQ8Wmf	836461496460849152	79
0	Tue Feb 28 17:49:42 +0000 2017	RT @oisinlunny: Travelling in style from #MWC17 to #DJ at the @MMMagTweets #Barcelona party tonight thanks to @OracleFreeRides… 	836634494887059456	47
1	Tue Feb 28 17:32:09 +0000 2017	Vuln: Linux Kernel CVE-2017-6353 Incomplete Fix Local Denial of Service Vulnerability https://t.co/qe1fpLTlDH #bugtraq	836630078121373696	14
1	Tue Feb 28 17:16:29 +0000 2017	#cybersecurity Vuln: Linux Kernel CVE-2017-6353 Incomplete Fix Local Denial of Service Vulnerability https://t.co/2N9V5fUmm2 #infosec	836626136276725760	33
1	Tue Feb 28 02:52:20 +0000 2017	#news : Two million recordings of kids, parents leaked from cloud-connected toys' crappy MongoDB https://t.co/oNyvFaZLoH	836408664655347712	61
1	Tue Feb 28 22:39:43 +0000 2017	threatmeter: F5 Networks BIG-IP : Apache Tomcat 6.x vulnerabilities (K30971148) https://t.co/vsx0xEcK74	836707482714189824	43
0	Tue Feb 28 01:00:44 +0000 2017	threatmeter: WordPress Kama Click Counter 3.4.9 SQL Injection https://t.co/TI1W09O0Mz	836380579612528640	43
1	Tue Feb 28 14:19:04 +0000 2017	Red Hat Security Advisory 2017-0336-01 https://t.co/9dTX89BahQ #advisory	836581488871243777	71
0	Tue Feb 28 17:53:23 +0000 2017	RT @OracleHCM: Congratulations to @SRI_Intl for going live on @Oracle #HCM #Cloud and #Payroll! #OracleCustomers #OracleCloud… 	836635422272835584	47
1	Tue Feb 28 03:30:08 +0000 2017	Two million recordings of kids, parents leaked from cloud-connected toys' crappy MongoDB https://t.co/OJqn8FuTn5 #TheRegister	836418177529630721	25
0	Tue Feb 28 19:45:01 +0000 2017	Amazon’s AWS S3 cloud storage evaporates: Top websites, Docker stung https://t.co/bXR1MjlPbk	836663518481039361	48
1	Tue Feb 28 17:16:27 +0000 2017	#cybersecurity Vuln: Linux Kernel CVE-2017-6074 Local Denial of Service Vulnerability https://t.co/wX07nIYGE1 #infosec	836626129960099840	33
1	Tue Feb 28 22:26:05 +0000 2017	Oracle JDK 1.7.0 Obtain Information Vulnerability https://t.co/Du3bUSfAWR	836704051895107585	79
1	Tue Feb 28 18:09:58 +0000 2017	Linux Kernel 4.5.7 GRE Denial Of Service Vulnerability https://t.co/sLyqf1ysVN The IP stack in the Linux kernel before 4.6 allows remote a…	836639597459292160	15
1	Tue Feb 28 14:26:07 +0000 2017	Red Hat Security Advisory 2017-0342-01 https://t.co/OyIL2X1Cdj #advisory	836583262088744960	71
1	Tue Feb 28 18:09:47 +0000 2017	Oracle Outside In Technology 8.4.0 Fusion Remote Code Execution Vulnerability https://t.co/BFbLEgG5MQ Oracle Outside In Technology is pron…	836639549753278465	15
0	Tue Feb 28 14:25:14 +0000 2017	threatmeter: Vigilnce - Joomla com_blog_calendar: SQL injection https://t.co/SXrx79ADf9	836583041812299779	43
0	Tue Feb 28 19:15:06 +0000 2017	#Vuln: Sage XRT Treasury CVE-2017-3183 #SQL #Injection Vulnerability https://t.co/ss46OGiwMI #bugtraq	836655989931692032	25
0	Tue Feb 28 22:26:00 +0000 2017	Sparkjava 2.5 Directory traversal Vulnerability https://t.co/LA6uZ6qdsC	836704029220667392	79
1	Wed Mar 01 16:06:40 +0000 2017	Vuln: Linux kernel 'ip_sockglue.c' Denial of Service Vulnerability https://t.co/yzyB1sb1fH	836970954710364160	20
1	Wed Mar 01 16:14:36 +0000 2017	Vuln: Linux Kernel 'kernel/ptrace.c' Local Privilege Escalation Vulnerability https://t.co/MLOZgXaq5Q  Vulnerable:  SuSE Linux Enterprise …	836972952545558528	15
1	Wed Mar 01 16:27:20 +0000 2017	#cybersecurity Vuln: Linux kernel 'ip_sockglue.c' Denial of Service Vulnerability https://t.co/pTBuvtOfA6 #infosec	836976157320859648	33
1	Wed Mar 01 20:42:10 +0000 2017	Oracle Peoplesoft Enterprise Human Capital Management Candidate Gateway 9.2 Remote Code Execution Vulnerability https://t.co/LZl5lOmfcN	837040284865294344	79
1	Wed Mar 01 18:09:44 +0000 2017	#cybersecurity Vuln: Linux Kernel CVE-2017-2584 Denial of Service Vulnerability https://t.co/RT9kbJEb8b #infosec	837001925103013888	33
1	Wed Mar 01 08:47:14 +0000 2017	NA - RHSA-2017:0340 - Red Hat Enterprise Linux 5 One-Month Retirement Notice https://t.co/dlaluO2Vha Problem Description: This is the One-…	836860366802075649	15
0	Wed Mar 01 17:41:49 +0000 2017	threatmeter: ZDI-17-132: Trend Micro SafeSync for Enterprise displayName_get SQL Injection Information Disclosure … https://t.co/kdMiWe2QqT	836994901023866889	43
1	Wed Mar 01 18:46:46 +0000 2017	threatmeter: RHEL 5 : java-1.7.0-ibm (RHSA-2017:0337) https://t.co/hZa6YQk8vz	837011245203095552	43
0	Wed Mar 01 18:05:58 +0000 2017	RT @OracleDevs: .@oracle Thomas Kurian kicks off #OracleCode in SF. [video] https://t.co/0i05C1AOfb	837000977106362368	47
0	Wed Mar 01 21:15:07 +0000 2017	#WordPress photo #plugin opens 'a million sites' to SQLi database feasting https://t.co/sfDT7zAIRp #TheRegister	837048577763397632	25
1	Wed Mar 01 19:02:38 +0000 2017	#vulnerability #security : Vuln: Linux Kernel CVE-2017-2583 Privilege Escalation Vulnerability https://t.co/zi2pAaFsL2	822413763827658752	61
0	Wed Mar 01 16:15:07 +0000 2017	ZDI-17-132: Trend Micro SafeSync for Enterprise displayName_get #SQL #Injection Information #Disclosure Vuln... https://t.co/kQRC6VP4Bf #ZDI	836973079695806466	25
0	Wed Mar 01 21:12:43 +0000 2017	WordPress photo plugin opens ‘a million sites’ to SQLi database feasting https://t.co/WdvuOdHtqs	837047976203849728	48
1	Wed Mar 01 19:00:08 +0000 2017	openSUSE #Security Update : gstreamer (openSUSE-2017-302) https://t.co/zdoeWljRXy #Nessus	837014609911390209	25
1	Wed Mar 01 18:45:19 +0000 2017	Vuln: Linux Kernel CVE-2016-9806 Local Denial of Service Vulnerability https://t.co/ck5znS1qT9	837010880663588867	48
0	Wed Mar 01 17:38:44 +0000 2017	ZDI-17-128: Trend Micro SafeSync for Enterprise get_device_info SQL Injection Information Disclosure Vulnerability https://t.co/5vLRLzPQ1U	836994123441786881	79
1	Wed Mar 01 15:20:11 +0000 2017	#cybersecurity Vuln: Linux Kernel CVE-2017-6348 Local Denial of Service Vulnerability https://t.co/l3Djv9qjcK #infosec	836959256192561153	33
0	Wed Mar 01 11:13:16 +0000 2017	THN Deal: Complete Linux Certification Training (Save 97%) https://t.co/csVmwSZjvS	836897118312882176	48
1	Wed Mar 01 21:29:07 +0000 2017	CVE-2017-6353 https://t.co/x0cgGIXXy1 net/sctp/socket.c in the Linux kernel through 4.10.1 does not properly restrict association peel-off…	837052104267206656	15
0	Wed Mar 01 02:00:08 +0000 2017	PostgreSQL 9.2.x &lt; 9.2.20 / 9.3.x &lt; 9.3.16 / 9.4.x &lt; 9.4.11 / 9.5.x &lt; 9.5.6 / 9.6.x &lt; 9.6.2 Multiple #Vul... https://t.co/FFNfXcJ9ul #Nessus	836757918338842624	25
0	Wed Mar 01 11:25:09 +0000 2017	THN Deal: Complete Linux Certification Training (Save 97%) https://t.co/nwGrA6aQbq	836900110504247296	74
1	Wed Mar 01 01:09:05 +0000 2017	#0daytoday #Linux/x86-64 - Reverse Shell Shellcode (84 bytes) [shellcode #0day #Exploit] https://t.co/zsTLVtwqoD	836745070418128896	0
0	Wed Mar 01 19:01:44 +0000 2017	Kenno Media SQL Injection https://t.co/Lqio5F5Vte	837015010496950272	79
1	Wed Mar 01 16:12:56 +0000 2017	Vuln: Linux Kernel CVE-2017-5577 Remote Buffer Overflow Vulnerability https://t.co/l9BI9bm60Y	836972533173927937	48
0	Wed Mar 01 18:43:31 +0000 2017	#cyber #infosec Kenno Media SQL Injection https://t.co/zRfNVYWplg	837010427687100417	61
1	Wed Mar 01 20:34:06 +0000 2017	Oracle JRE 1.8.0 Remote Code Execution Vulnerability https://t.co/OZcQudN6XK Oracle JRE is prone to a remote code-execution vulnerability.…	837038258617991168	15
0	Wed Mar 01 01:25:22 +0000 2017	PostgreSQL 9.2.x &lt; 9.2.20 / 9.3.x &lt; 9.3.16 / 9.4.x &lt; 9.4.11 / 9.5.x &lt; 9.5.6 / 9.6.x &lt; 9.6.2 Multiple Vulnerabiliti… https://t.co/xizGo5sz2Y	836749167435317248	79
1	Wed Mar 01 18:03:11 +0000 2017	Vuln: Linux Kernel CVE-2017-2583 Privilege Escalation Vulnerability https://t.co/gEmEKdk9Qs	837000276766707712	20
1	Wed Mar 01 16:41:31 +0000 2017	threatmeter: Vuln: Linux Kernel Multiple Local Memory Corruption Vulnerabilities https://t.co/DeOuJquVvY	805724779223416832	43
0	Wed Mar 01 11:09:19 +0000 2017	Bugtraq: Joomla com_jdownloads Component - 'cid' Parameter Sql Injection Vulnerability https://t.co/gBhsZUlTKu #bugtraq	836896124837507072	14
0	Wed Mar 01 12:05:18 +0000 2017	Bugtraq: Joomla com_filecabinet Component - 'id' Parameter Sql Injection Vulnerability https://t.co/C0kdABj1pG #bugtraq	836910213449957378	14
1	Wed Mar 01 20:34:05 +0000 2017	Oracle Peoplesoft Enterprise Human Capital Management Candidate Gateway 9.2 Remote Code Execution Vulnerability https://t.co/mRQhXRgWnY   …	837038252330745856	15
1	Wed Mar 01 11:09:11 +0000 2017	Vuln: Red Hat CloudForms Management Engine CVE-2017-2632 Privilege Escalation Vulnerability https://t.co/Vm0fMMM1Rc	836896088930017281	20
0	Wed Mar 01 08:45:23 +0000 2017	threatmeter: Joomla com_phocadownload Component 'id' Parameter Sql Injection Vulnerability https://t.co/7WayYoTE5R	836859901158768640	43
1	Wed Mar 01 17:00:15 +0000 2017	#cybersecurity Vuln: Linux Kernel 'usbhid/hiddev.c' Local Heap Buffer Overflow Vulnerability https://t.co/2kgv3wlgQv #infosec	836984439351590912	33
0	Wed Mar 01 03:42:51 +0000 2017	Oracle boils Exadata Cloud into an on-premises package https://t.co/Vcc7AMr8Hu	836783765829595136	48
0	Wed Mar 01 11:02:38 +0000 2017	@sucurilabs SQLi flaw in the NextGEN Gallery plugin exposes at risk of hack more than 1 Million WordPress Installs https://t.co/aCparg3ogg	836894443399696386	30
0	Wed Mar 01 08:23:33 +0000 2017	#cyber #infosec Joomla com_filecabinet Component 'id' Parameter Sql Injection Vulnerability https://t.co/GbzICQzXbA	836854409267118080	61
1	Wed Mar 01 18:04:34 +0000 2017	Vuln: Linux Kernel CVE-2016-9806 Local Denial of Service Vulnerability https://t.co/ayTRPQ26gy	837000627276431364	43
